Time,C6_avg,psi6,V,S-2,S-1,S0
814.9999,4.92667,0.7128399999999999,3.0,1.0,1.0,1.0
819.9999,4.9333300000000015,0.72953,3.0,1.0,1.0,1.0
829.9999,5.04,0.75544,3.0,1.0,1.0,1.0
834.9999,5.0,0.75698,3.0,1.0,1.0,1.0
849.9999,4.99333,0.76175,3.0,1.0,1.0,1.0
854.9999,5.1,0.75626,3.0,1.0,1.0,1.0
859.9999,4.98,0.7631100000000001,3.0,1.0,1.0,1.0
864.9999,5.02,0.76882,3.0,1.0,1.0,1.0
869.9999,4.973330000000002,0.7564,3.0,1.0,1.0,1.0
874.9999,4.973330000000002,0.72008,3.0,1.0,1.0,1.0
899.9999,4.8533300000000015,0.67698,3.0,1.0,1.0,1.0
119.9999,3.89333,0.16555999999999998,3.0,0.0,0.0,1.0
149.9999,4.3533300000000015,0.20601,3.0,0.0,1.0,1.0
159.9999,4.22667,0.2026,3.0,0.0,1.0,1.0
169.9999,4.40667,0.20237,3.0,0.0,1.0,1.0
179.9999,4.2733300000000005,0.20644,3.0,0.0,1.0,1.0
209.9999,4.48,0.2551,3.0,1.0,1.0,1.0
249.9999,4.56,0.23058,3.0,1.0,1.0,1.0
259.9999,4.50667,0.21546,3.0,1.0,1.0,1.0
269.9999,4.69333,0.23553,3.0,1.0,1.0,1.0
289.9999,4.66,0.29878000000000005,3.0,1.0,1.0,1.0
299.9999,4.54667,0.24021,3.0,1.0,1.0,1.0
319.9999,4.55333,0.17689000000000002,3.0,1.0,1.0,1.0
349.9999,4.42667,0.22674,3.0,1.0,1.0,1.0
369.9999,4.63333,0.25025,3.0,1.0,1.0,1.0
399.9999,4.74667,0.25133,3.0,1.0,1.0,1.0
409.9999,4.82667,0.21745,3.0,1.0,1.0,1.0
429.9999,4.62,0.25071,3.0,1.0,1.0,1.0
439.9999,4.72667,0.26016,3.0,1.0,1.0,1.0
449.9999,4.76,0.31586,3.0,1.0,1.0,1.0
459.9999,4.6466699999999985,0.32066,3.0,1.0,1.0,1.0
469.9999,4.53333,0.26144,3.0,1.0,1.0,1.0
489.9999,4.70667,0.31846,3.0,1.0,1.0,1.0
499.9999,4.56,0.30648000000000003,3.0,1.0,1.0,1.0
529.9999,4.68667,0.31343000000000004,3.0,1.0,1.0,1.0
539.9999,4.87333,0.30295,3.0,1.0,1.0,1.0
549.9999,4.76667,0.31862,3.0,1.0,1.0,1.0
559.9999,4.7,0.26412,3.0,1.0,1.0,1.0
579.9999,4.75333,0.28245,3.0,1.0,1.0,1.0
629.9999,4.78,0.24952,3.0,1.0,1.0,1.0
639.9999,4.66667,0.2547,3.0,1.0,1.0,1.0
659.9999,4.75333,0.23883,3.0,1.0,1.0,1.0
669.9999,4.5666699999999985,0.23611,3.0,1.0,1.0,1.0
679.9999,4.55333,0.25337,3.0,1.0,1.0,1.0
689.9999,4.38667,0.22686,3.0,1.0,1.0,1.0
699.9999,4.53333,0.2216,3.0,1.0,1.0,1.0
729.9999,4.66,0.28418000000000004,3.0,1.0,1.0,1.0
739.9999,4.52,0.25851,3.0,1.0,1.0,1.0
769.9999,4.67333,0.23917,3.0,1.0,1.0,1.0
779.9999,4.84,0.31539,3.0,1.0,1.0,1.0
789.9999,4.74667,0.28176,3.0,1.0,1.0,1.0
839.9999,4.7733300000000005,0.243,3.0,1.0,1.0,1.0
889.9999,4.7733300000000005,0.29224,3.0,1.0,1.0,1.0
899.9999,4.72,0.28991,3.0,1.0,1.0,1.0
99.9999,3.24,0.033030000000000004,3.0,0.0,0.0,0.0
109.9999,3.2,0.03776,3.0,0.0,0.0,1.0
129.9999,3.5333300000000003,0.11976,3.0,0.0,0.0,1.0
159.9999,3.87333,0.22058000000000005,3.0,0.0,0.0,1.0
179.9999,3.92,0.25251,3.0,0.0,0.0,1.0
189.9999,3.95333,0.15363,3.0,0.0,0.0,1.0
229.9999,4.16,0.29832,3.0,0.0,1.0,1.0
239.9999,4.1,0.29429,3.0,0.0,1.0,1.0
269.9999,4.42667,0.33631,3.0,0.0,1.0,1.0
289.9999,4.20667,0.36486,3.0,0.0,1.0,1.0
299.9999,4.15333,0.3845,3.0,0.0,1.0,1.0
339.9999,4.16,0.43257,3.0,1.0,1.0,1.0
349.9999,4.18,0.42388,3.0,1.0,1.0,1.0
359.9999,4.22,0.41674,3.0,1.0,1.0,1.0
379.9999,4.42667,0.45511,3.0,1.0,1.0,1.0
399.9999,4.46,0.47255,3.0,1.0,1.0,1.0
419.9999,4.28667,0.38036,3.0,1.0,1.0,1.0
429.9999,4.34,0.42463,3.0,1.0,1.0,1.0
459.9999,4.26,0.53403,3.0,1.0,1.0,1.0
479.9999,4.56,0.54965,3.0,1.0,1.0,1.0
489.9999,4.486669999999998,0.52483,3.0,1.0,1.0,1.0
499.9999,4.5,0.53932,3.0,1.0,1.0,1.0
509.9999,4.49333,0.50725,3.0,1.0,1.0,1.0
519.9999,4.54667,0.52999,3.0,1.0,1.0,1.0
539.9999,4.54667,0.5169199999999999,3.0,1.0,1.0,1.0
569.9999,4.53333,0.57597,3.0,1.0,1.0,1.0
579.9999,4.513330000000002,0.5711,3.0,1.0,1.0,1.0
589.9999,4.3133300000000006,0.49889,3.0,1.0,1.0,1.0
599.9999,4.3133300000000006,0.48286,3.0,1.0,1.0,1.0
639.9999,4.57333,0.6008100000000001,3.0,1.0,1.0,1.0
659.9999,4.71333,0.65063,3.0,1.0,1.0,1.0
679.9999,4.83333,0.66306,3.0,1.0,1.0,1.0
699.9999,4.76,0.68817,3.0,1.0,1.0,1.0
709.9999,4.88667,0.66999,3.0,1.0,1.0,1.0
719.9999,4.79333,0.66366,3.0,1.0,1.0,1.0
759.9999,4.72667,0.65158,3.0,1.0,1.0,1.0
769.9999,4.65333,0.65151,3.0,1.0,1.0,1.0
779.9999,4.59333,0.5994,3.0,1.0,1.0,1.0
789.9999,4.6066699999999985,0.60763,3.0,1.0,1.0,1.0
839.9999,4.63333,0.6649,3.0,1.0,1.0,1.0
849.9999,4.66,0.65742,3.0,1.0,1.0,1.0
879.9999,4.74667,0.6525,3.0,1.0,1.0,1.0
889.9999,4.79333,0.67597,3.0,1.0,1.0,1.0
899.9999,4.80667,0.67984,3.0,1.0,1.0,1.0
99.9999,3.8,0.03631,3.0,0.0,0.0,1.0
109.9999,3.7,0.05973,3.0,0.0,0.0,1.0
119.9999,3.94,0.10316,3.0,0.0,0.0,1.0
129.9999,3.96,0.11962,3.0,0.0,0.0,1.0
159.9999,4.38667,0.13501,3.0,0.0,1.0,1.0
189.9999,4.33333,0.0825,3.0,0.0,1.0,1.0
219.9999,4.26667,0.00533,3.0,0.0,1.0,1.0
319.9999,4.57333,0.08014,3.0,1.0,1.0,1.0
349.9999,4.40667,0.09705,3.0,1.0,1.0,1.0
359.9999,4.49333,0.17162,3.0,1.0,1.0,1.0
379.9999,4.54,0.14125,3.0,1.0,1.0,1.0
389.9999,4.50667,0.08142,3.0,1.0,1.0,1.0
419.9999,4.62,0.09501,3.0,1.0,1.0,1.0
499.9999,4.7,0.31724,3.0,1.0,1.0,1.0
529.9999,4.5666699999999985,0.30776,3.0,1.0,1.0,1.0
549.9999,4.6066699999999985,0.23486,3.0,1.0,1.0,1.0
559.9999,4.64,0.2119,3.0,1.0,1.0,1.0
579.9999,4.526669999999998,0.26383,3.0,1.0,1.0,1.0
589.9999,4.48,0.31698000000000004,3.0,1.0,1.0,1.0
619.9999,4.63333,0.26435,3.0,1.0,1.0,1.0
659.9999,4.7,0.23952,3.0,1.0,1.0,1.0
669.9999,4.58,0.24685,3.0,1.0,1.0,1.0
679.9999,4.49333,0.26554,3.0,1.0,1.0,1.0
729.9999,4.66,0.39398,3.0,1.0,1.0,1.0
779.9999,4.58667,0.3629,3.0,1.0,1.0,1.0
789.9999,4.68667,0.37545,3.0,1.0,1.0,1.0
819.9999,4.67333,0.37881,3.0,1.0,1.0,1.0
829.9999,4.7,0.34765,3.0,1.0,1.0,1.0
839.9999,4.6,0.36701,3.0,1.0,1.0,1.0
849.9999,4.6066699999999985,0.35852,3.0,1.0,1.0,1.0
859.9999,4.70667,0.33278,3.0,1.0,1.0,1.0
879.9999,4.66,0.32081,3.0,1.0,1.0,1.0
899.9999,4.513330000000002,0.26014,3.0,1.0,1.0,1.0
99.9999,3.92667,0.27564,3.0,0.0,0.0,1.0
109.9999,3.78667,0.20778,3.0,0.0,0.0,1.0
129.9999,4.0666699999999985,0.36955,3.0,0.0,1.0,1.0
149.9999,4.26,0.451,3.0,0.0,1.0,1.0
159.9999,4.42667,0.46805,3.0,0.0,1.0,1.0
169.9999,4.46667,0.51884,3.0,0.0,1.0,1.0
199.9999,4.26667,0.45088,3.0,0.0,1.0,1.0
219.9999,4.526669999999998,0.50732,3.0,0.0,1.0,1.0
239.9999,4.61333,0.61652,3.0,1.0,1.0,1.0
249.9999,4.61333,0.6268699999999999,3.0,1.0,1.0,1.0
269.9999,4.7733300000000005,0.70029,3.0,1.0,1.0,1.0
289.9999,4.92,0.70939,3.0,1.0,1.0,1.0
319.9999,4.84667,0.7083,3.0,1.0,1.0,1.0
339.9999,4.8,0.69694,3.0,1.0,1.0,1.0
359.9999,4.74667,0.69353,3.0,1.0,1.0,1.0
379.9999,4.9333300000000015,0.74129,3.0,1.0,1.0,1.0
389.9999,4.973330000000002,0.74668,3.0,1.0,1.0,1.0
399.9999,4.71333,0.66164,3.0,1.0,1.0,1.0
419.9999,4.70667,0.6402100000000001,3.0,1.0,1.0,1.0
459.9999,4.92,0.71663,3.0,1.0,1.0,1.0
469.9999,4.91333,0.74119,3.0,1.0,1.0,1.0
489.9999,4.84667,0.68389,3.0,1.0,1.0,1.0
519.9999,5.04667,0.7657,3.0,1.0,1.0,1.0
539.9999,4.986669999999998,0.73928,3.0,1.0,1.0,1.0
549.9999,4.986669999999998,0.72911,3.0,1.0,1.0,1.0
559.9999,4.91333,0.74349,3.0,1.0,1.0,1.0
569.9999,4.8533300000000015,0.71365,3.0,1.0,1.0,1.0
589.9999,4.96667,0.73332,3.0,1.0,1.0,1.0
599.9999,4.88,0.70607,3.0,1.0,1.0,1.0
609.9999,4.96,0.74364,3.0,1.0,1.0,1.0
619.9999,4.8133300000000006,0.70373,3.0,1.0,1.0,1.0
629.9999,5.013330000000002,0.7552300000000001,3.0,1.0,1.0,1.0
639.9999,4.90667,0.73109,3.0,1.0,1.0,1.0
659.9999,4.92,0.73868,3.0,1.0,1.0,1.0
679.9999,4.973330000000002,0.74788,3.0,1.0,1.0,1.0
689.9999,5.00667,0.74749,3.0,1.0,1.0,1.0
699.9999,5.1,0.7732600000000001,3.0,1.0,1.0,1.0
709.9999,5.14,0.79164,3.0,1.0,1.0,1.0
719.9999,4.87333,0.72219,3.0,1.0,1.0,1.0
729.9999,5.00667,0.75712,3.0,1.0,1.0,1.0
749.9999,4.88667,0.72336,3.0,1.0,1.0,1.0
769.9999,5.00667,0.75293,3.0,1.0,1.0,1.0
799.9999,4.90667,0.71707,3.0,1.0,1.0,1.0
809.9999,5.00667,0.75298,3.0,1.0,1.0,1.0
859.9999,4.86,0.68474,3.0,1.0,1.0,1.0
879.9999,4.78667,0.66894,3.0,1.0,1.0,1.0
889.9999,4.94667,0.7283,3.0,1.0,1.0,1.0
899.9999,4.8133300000000006,0.68477,3.0,1.0,1.0,1.0
129.9999,4.07333,0.16951,3.0,0.0,1.0,1.0
169.9999,4.42,0.32827,3.0,0.0,1.0,1.0
189.9999,4.3933300000000015,0.31995,3.0,0.0,1.0,1.0
199.9999,4.46,0.38107,3.0,0.0,1.0,1.0
209.9999,4.44,0.36706,3.0,0.0,1.0,1.0
229.9999,4.5,0.32344,3.0,1.0,1.0,1.0
249.9999,4.473330000000002,0.37242,3.0,1.0,1.0,1.0
269.9999,4.44667,0.36454,3.0,1.0,1.0,1.0
279.9999,4.61333,0.34482,3.0,1.0,1.0,1.0
309.9999,4.46667,0.31225,3.0,1.0,1.0,1.0
319.9999,4.6,0.30544,3.0,1.0,1.0,1.0
339.9999,4.52,0.3506,3.0,1.0,1.0,1.0
359.9999,4.62667,0.3354,3.0,1.0,1.0,1.0
389.9999,4.5,0.41755,3.0,1.0,1.0,1.0
409.9999,4.6066699999999985,0.45395,3.0,1.0,1.0,1.0
419.9999,4.61333,0.4305,3.0,1.0,1.0,1.0
429.9999,4.58,0.42114,3.0,1.0,1.0,1.0
439.9999,4.72667,0.42453,3.0,1.0,1.0,1.0
449.9999,4.72667,0.42722,3.0,1.0,1.0,1.0
459.9999,4.79333,0.47348,3.0,1.0,1.0,1.0
469.9999,4.71333,0.4667600000000001,3.0,1.0,1.0,1.0
479.9999,4.8133300000000006,0.5575100000000001,3.0,1.0,1.0,1.0
499.9999,4.78,0.57421,3.0,1.0,1.0,1.0
519.9999,4.86,0.63742,3.0,1.0,1.0,1.0
529.9999,4.75333,0.62929,3.0,1.0,1.0,1.0
549.9999,4.8,0.63545,3.0,1.0,1.0,1.0
569.9999,4.8,0.65593,3.0,1.0,1.0,1.0
619.9999,4.92667,0.63631,3.0,1.0,1.0,1.0
629.9999,4.8,0.61046,3.0,1.0,1.0,1.0
649.9999,4.96,0.67574,3.0,1.0,1.0,1.0
659.9999,4.86,0.66686,3.0,1.0,1.0,1.0
679.9999,4.8933300000000015,0.68982,3.0,1.0,1.0,1.0
689.9999,4.79333,0.68567,3.0,1.0,1.0,1.0
699.9999,4.86667,0.6994100000000001,3.0,1.0,1.0,1.0
709.9999,4.87333,0.6989,3.0,1.0,1.0,1.0
719.9999,4.8933300000000015,0.7043699999999999,3.0,1.0,1.0,1.0
739.9999,4.95333,0.71586,3.0,1.0,1.0,1.0
789.9999,4.8133300000000006,0.70667,3.0,1.0,1.0,1.0
799.9999,4.90667,0.70277,3.0,1.0,1.0,1.0
819.9999,4.82,0.66959,3.0,1.0,1.0,1.0
849.9999,4.8933300000000015,0.69087,3.0,1.0,1.0,1.0
859.9999,4.82667,0.71743,3.0,1.0,1.0,1.0
869.9999,4.8133300000000006,0.69796,3.0,1.0,1.0,1.0
889.9999,4.90667,0.7430100000000001,3.0,1.0,1.0,1.0
899.9999,4.92,0.69889,3.0,1.0,1.0,1.0
109.9999,3.42,0.06395,3.0,0.0,0.0,0.0
169.9999,4.026669999999998,0.34647,3.0,0.0,1.0,1.0
179.9999,4.06,0.38788,3.0,0.0,1.0,1.0
189.9999,3.98,0.36252,3.0,0.0,0.0,1.0
199.9999,4.04,0.31981,3.0,0.0,1.0,1.0
219.9999,4.25333,0.41145,3.0,0.0,1.0,1.0
239.9999,4.13333,0.36124,3.0,0.0,1.0,1.0
249.9999,4.24667,0.40574,3.0,0.0,1.0,1.0
269.9999,4.13333,0.3626,3.0,1.0,1.0,1.0
279.9999,4.24,0.3892,3.0,1.0,1.0,1.0
289.9999,4.19333,0.35606,3.0,0.0,1.0,1.0
299.9999,4.2,0.41285,3.0,1.0,1.0,1.0
319.9999,4.37333,0.48224,3.0,1.0,1.0,1.0
349.9999,4.38667,0.53828,3.0,1.0,1.0,1.0
359.9999,4.44,0.47877,3.0,1.0,1.0,1.0
379.9999,4.40667,0.54727,3.0,1.0,1.0,1.0
389.9999,4.46667,0.59046,3.0,1.0,1.0,1.0
419.9999,4.526669999999998,0.5733699999999999,3.0,1.0,1.0,1.0
429.9999,4.62,0.64193,3.0,1.0,1.0,1.0
449.9999,4.75333,0.63294,3.0,1.0,1.0,1.0
459.9999,4.473330000000002,0.5956899999999999,3.0,1.0,1.0,1.0
469.9999,4.6466699999999985,0.5955199999999999,3.0,1.0,1.0,1.0
479.9999,4.67333,0.6593,3.0,1.0,1.0,1.0
489.9999,4.61333,0.63798,3.0,1.0,1.0,1.0
509.9999,4.55333,0.59985,3.0,1.0,1.0,1.0
559.9999,4.62,0.6082,3.0,1.0,1.0,1.0
569.9999,4.6,0.64599,3.0,1.0,1.0,1.0
589.9999,4.66,0.60653,3.0,1.0,1.0,1.0
619.9999,4.71333,0.63894,3.0,1.0,1.0,1.0
629.9999,4.6,0.6354,3.0,1.0,1.0,1.0
659.9999,4.76,0.66276,3.0,1.0,1.0,1.0
669.9999,4.7733300000000005,0.67871,3.0,1.0,1.0,1.0
679.9999,4.95333,0.74062,3.0,1.0,1.0,1.0
699.9999,4.6466699999999985,0.6523,3.0,1.0,1.0,1.0
729.9999,4.70667,0.65392,3.0,1.0,1.0,1.0
739.9999,4.55333,0.6532100000000001,3.0,1.0,1.0,1.0
759.9999,4.55333,0.62667,3.0,1.0,1.0,1.0
779.9999,4.54,0.6096,3.0,1.0,1.0,1.0
809.9999,4.66,0.67499,3.0,1.0,1.0,1.0
859.9999,4.59333,0.65964,3.0,1.0,1.0,1.0
99.9999,3.26667,0.11858,3.0,0.0,0.0,0.0
169.9999,3.72,0.12415,3.0,0.0,0.0,0.0
179.9999,3.76667,0.08236,3.0,0.0,0.0,1.0
189.9999,3.82,0.11528,3.0,0.0,0.0,1.0
219.9999,3.84667,0.12136,3.0,0.0,0.0,1.0
229.9999,3.77333,0.13382,3.0,0.0,0.0,1.0
249.9999,3.92667,0.11712,3.0,0.0,0.0,1.0
269.9999,3.98667,0.08755,3.0,0.0,0.0,1.0
279.9999,4.12,0.02239,3.0,0.0,1.0,1.0
299.9999,4.08667,0.0748,3.0,0.0,1.0,1.0
309.9999,4.04,0.1765,3.0,0.0,1.0,1.0
339.9999,4.28667,0.29097,3.0,0.0,1.0,1.0
359.9999,4.21333,0.30523,3.0,1.0,1.0,1.0
369.9999,4.2,0.31289,3.0,0.0,1.0,1.0
379.9999,4.24,0.37646,3.0,1.0,1.0,1.0
389.9999,4.30667,0.4068,3.0,1.0,1.0,1.0
399.9999,4.38,0.44208,3.0,1.0,1.0,1.0
439.9999,4.62667,0.43563,3.0,1.0,1.0,1.0
489.9999,4.52,0.45002,3.0,1.0,1.0,1.0
529.9999,4.57333,0.45225,3.0,1.0,1.0,1.0
549.9999,4.34,0.38368,3.0,1.0,1.0,1.0
569.9999,4.42667,0.44443,3.0,1.0,1.0,1.0
589.9999,4.4333300000000015,0.45937,3.0,1.0,1.0,1.0
619.9999,4.44,0.43438,3.0,1.0,1.0,1.0
629.9999,4.38,0.41135,3.0,1.0,1.0,1.0
649.9999,4.68667,0.35707,3.0,1.0,1.0,1.0
669.9999,4.58,0.41392,3.0,1.0,1.0,1.0
679.9999,4.49333,0.44799,3.0,1.0,1.0,1.0
749.9999,4.486669999999998,0.5834,3.0,1.0,1.0,1.0
779.9999,4.61333,0.60618,3.0,1.0,1.0,1.0
799.9999,4.53333,0.5916899999999999,3.0,1.0,1.0,1.0
819.9999,4.54667,0.60069,3.0,1.0,1.0,1.0
829.9999,4.6,0.62683,3.0,1.0,1.0,1.0
849.9999,4.59333,0.6547,3.0,1.0,1.0,1.0
879.9999,4.54667,0.61929,3.0,1.0,1.0,1.0
99.9999,3.43333,0.19753,3.0,0.0,0.0,1.0
109.9999,3.5333300000000003,0.19066,3.0,0.0,0.0,0.0
119.9999,3.44667,0.17693,3.0,0.0,0.0,1.0
129.9999,3.62,0.20454,3.0,0.0,0.0,1.0
139.9999,3.96,0.26905,3.0,0.0,0.0,1.0
149.9999,3.94667,0.28989000000000004,3.0,0.0,0.0,1.0
179.9999,3.80667,0.30193000000000003,3.0,0.0,0.0,1.0
209.9999,3.92667,0.38798,3.0,0.0,0.0,1.0
229.9999,4.18667,0.4005,3.0,0.0,1.0,1.0
239.9999,4.28,0.42845,3.0,0.0,1.0,1.0
289.9999,4.28,0.44685,3.0,0.0,1.0,1.0
299.9999,4.22,0.4677,3.0,1.0,1.0,1.0
329.9999,4.2333300000000005,0.4528,3.0,1.0,1.0,1.0
349.9999,4.17333,0.43989,3.0,1.0,1.0,1.0
359.9999,4.32667,0.41163,3.0,1.0,1.0,1.0
369.9999,4.34667,0.51051,3.0,1.0,1.0,1.0
379.9999,4.3133300000000006,0.43429,3.0,1.0,1.0,1.0
419.9999,4.48,0.5484100000000001,3.0,1.0,1.0,1.0
439.9999,4.44667,0.49615,3.0,1.0,1.0,1.0
449.9999,4.526669999999998,0.5687,3.0,1.0,1.0,1.0
459.9999,4.42667,0.556,3.0,1.0,1.0,1.0
469.9999,4.44667,0.56662,3.0,1.0,1.0,1.0
479.9999,4.44,0.57626,3.0,1.0,1.0,1.0
489.9999,4.37333,0.5663199999999999,3.0,1.0,1.0,1.0
509.9999,4.53333,0.52365,3.0,1.0,1.0,1.0
519.9999,4.486669999999998,0.50608,3.0,1.0,1.0,1.0
529.9999,4.4333300000000015,0.45894,3.0,1.0,1.0,1.0
539.9999,4.37333,0.51166,3.0,1.0,1.0,1.0
549.9999,4.50667,0.5011,3.0,1.0,1.0,1.0
569.9999,4.38667,0.5593100000000001,3.0,1.0,1.0,1.0
579.9999,4.55333,0.5930300000000001,3.0,1.0,1.0,1.0
639.9999,4.6,0.56808,3.0,1.0,1.0,1.0
649.9999,4.67333,0.57518,3.0,1.0,1.0,1.0
659.9999,4.5666699999999985,0.59336,3.0,1.0,1.0,1.0
669.9999,4.69333,0.6332899999999999,3.0,1.0,1.0,1.0
679.9999,4.69333,0.63536,3.0,1.0,1.0,1.0
689.9999,4.61333,0.60444,3.0,1.0,1.0,1.0
699.9999,4.7,0.6037100000000001,3.0,1.0,1.0,1.0
719.9999,4.6066699999999985,0.63915,3.0,1.0,1.0,1.0
739.9999,4.75333,0.68233,3.0,1.0,1.0,1.0
749.9999,4.78667,0.6955399999999999,3.0,1.0,1.0,1.0
779.9999,4.65333,0.6594899999999999,3.0,1.0,1.0,1.0
789.9999,4.513330000000002,0.63688,3.0,1.0,1.0,1.0
819.9999,4.74,0.66142,3.0,1.0,1.0,1.0
839.9999,4.6466699999999985,0.68301,3.0,1.0,1.0,1.0
859.9999,4.68,0.66297,3.0,1.0,1.0,1.0
869.9999,4.68667,0.66827,3.0,1.0,1.0,1.0
879.9999,4.8,0.65927,3.0,1.0,1.0,1.0
899.9999,4.63333,0.63742,3.0,1.0,1.0,1.0
149.9999,4.11333,0.16295,3.0,0.0,1.0,1.0
169.9999,4.16667,0.16033,3.0,0.0,1.0,1.0
179.9999,4.34667,0.10233,3.0,0.0,1.0,1.0
189.9999,4.22,0.12286,3.0,0.0,1.0,1.0
209.9999,4.36667,0.17027,3.0,0.0,1.0,1.0
219.9999,4.55333,0.21428000000000005,3.0,1.0,1.0,1.0
239.9999,4.58,0.20093,3.0,1.0,1.0,1.0
259.9999,4.61333,0.24474,3.0,1.0,1.0,1.0
269.9999,4.526669999999998,0.19573,3.0,1.0,1.0,1.0
279.9999,4.7,0.19446,3.0,1.0,1.0,1.0
309.9999,4.58,0.20151,3.0,1.0,1.0,1.0
319.9999,4.41333,0.1805,3.0,1.0,1.0,1.0
329.9999,4.33333,0.23706,3.0,1.0,1.0,1.0
349.9999,4.55333,0.21716,3.0,1.0,1.0,1.0
359.9999,4.54,0.23414,3.0,1.0,1.0,1.0
379.9999,4.46,0.32424000000000003,3.0,1.0,1.0,1.0
389.9999,4.42,0.36647,3.0,1.0,1.0,1.0
399.9999,4.48,0.36284,3.0,1.0,1.0,1.0
409.9999,4.58,0.33054,3.0,1.0,1.0,1.0
419.9999,4.513330000000002,0.34885,3.0,1.0,1.0,1.0
429.9999,4.59333,0.37467,3.0,1.0,1.0,1.0
449.9999,4.6,0.34109,3.0,1.0,1.0,1.0
459.9999,4.5,0.36881,3.0,1.0,1.0,1.0
499.9999,4.5,0.40133,3.0,1.0,1.0,1.0
509.9999,4.44667,0.39149,3.0,1.0,1.0,1.0
529.9999,4.50667,0.45341,3.0,1.0,1.0,1.0
559.9999,4.46667,0.5103,3.0,1.0,1.0,1.0
589.9999,4.63333,0.5246,3.0,1.0,1.0,1.0
599.9999,4.7733300000000005,0.5142399999999999,3.0,1.0,1.0,1.0
639.9999,4.92,0.69904,3.0,1.0,1.0,1.0
649.9999,4.87333,0.67137,3.0,1.0,1.0,1.0
679.9999,4.98,0.74024,3.0,1.0,1.0,1.0
719.9999,4.78,0.69723,3.0,1.0,1.0,1.0
729.9999,4.78667,0.6893100000000001,3.0,1.0,1.0,1.0
739.9999,4.75333,0.66537,3.0,1.0,1.0,1.0
749.9999,4.72667,0.6845399999999999,3.0,1.0,1.0,1.0
779.9999,4.87333,0.7156399999999999,3.0,1.0,1.0,1.0
799.9999,4.96,0.72895,3.0,1.0,1.0,1.0
809.9999,5.013330000000002,0.75579,3.0,1.0,1.0,1.0
819.9999,4.88667,0.7035100000000001,3.0,1.0,1.0,1.0
839.9999,4.88,0.73285,3.0,1.0,1.0,1.0
849.9999,4.94667,0.69733,3.0,1.0,1.0,1.0
869.9999,4.92,0.70397,3.0,1.0,1.0,1.0
889.9999,4.9333300000000015,0.72909,3.0,1.0,1.0,1.0
899.9999,4.96,0.7317899999999999,3.0,1.0,1.0,1.0
139.9999,3.70667,0.23671,3.0,0.0,0.0,1.0
149.9999,3.86667,0.28058,3.0,0.0,0.0,1.0
169.9999,4.0666699999999985,0.20035,3.0,0.0,1.0,1.0
179.9999,3.98,0.24863,3.0,0.0,0.0,1.0
189.9999,4.03333,0.23425,3.0,0.0,1.0,1.0
199.9999,3.96,0.20604,3.0,0.0,0.0,1.0
209.9999,4.08667,0.22033000000000005,3.0,0.0,1.0,1.0
219.9999,4.2333300000000005,0.19406,3.0,0.0,1.0,1.0
249.9999,4.13333,0.2965,3.0,0.0,1.0,1.0
259.9999,4.25333,0.26953,3.0,0.0,1.0,1.0
269.9999,4.2733300000000005,0.3002,3.0,1.0,1.0,1.0
299.9999,4.36,0.34178000000000003,3.0,0.0,1.0,1.0
319.9999,4.29333,0.34033,3.0,1.0,1.0,1.0
329.9999,4.46667,0.28889000000000004,3.0,1.0,1.0,1.0
359.9999,4.26667,0.30394,3.0,1.0,1.0,1.0
419.9999,4.36667,0.4198,3.0,1.0,1.0,1.0
459.9999,4.42,0.48259,3.0,1.0,1.0,1.0
489.9999,4.44667,0.49417,3.0,1.0,1.0,1.0
539.9999,4.42,0.48315,3.0,1.0,1.0,1.0
549.9999,4.486669999999998,0.4777,3.0,1.0,1.0,1.0
559.9999,4.4333300000000015,0.4876,3.0,1.0,1.0,1.0
579.9999,4.3533300000000015,0.52698,3.0,1.0,1.0,1.0
599.9999,4.486669999999998,0.48299,3.0,1.0,1.0,1.0
619.9999,4.486669999999998,0.44728,3.0,1.0,1.0,1.0
629.9999,4.38667,0.53291,3.0,1.0,1.0,1.0
639.9999,4.7,0.54085,3.0,1.0,1.0,1.0
649.9999,4.72,0.5431199999999999,3.0,1.0,1.0,1.0
659.9999,4.63333,0.55523,3.0,1.0,1.0,1.0
669.9999,4.44667,0.5476,3.0,1.0,1.0,1.0
679.9999,4.55333,0.53256,3.0,1.0,1.0,1.0
689.9999,4.473330000000002,0.57568,3.0,1.0,1.0,1.0
719.9999,4.53333,0.5624899999999999,3.0,1.0,1.0,1.0
729.9999,4.57333,0.6047399999999999,3.0,1.0,1.0,1.0
739.9999,4.57333,0.57285,3.0,1.0,1.0,1.0
759.9999,4.64,0.61132,3.0,1.0,1.0,1.0
779.9999,4.58,0.62578,3.0,1.0,1.0,1.0
799.9999,4.62,0.58865,3.0,1.0,1.0,1.0
809.9999,4.50667,0.5644399999999999,3.0,1.0,1.0,1.0
829.9999,4.61333,0.57724,3.0,1.0,1.0,1.0
839.9999,4.66667,0.6233,3.0,1.0,1.0,1.0
849.9999,4.65333,0.6532100000000001,3.0,1.0,1.0,1.0
859.9999,4.69333,0.67815,3.0,1.0,1.0,1.0
869.9999,4.8133300000000006,0.73511,3.0,1.0,1.0,1.0
