Time,C6_avg,psi6,V,S-4,S-3,S-2,S-1,S0
789.9999,5.54,0.99515,4.0,2.0,2.0,2.0,2.0,2.0
819.9999,5.54,0.99482,4.0,2.0,2.0,2.0,2.0,2.0
829.9999,5.54,0.99474,4.0,2.0,2.0,2.0,2.0,2.0
839.9999,5.54,0.99559,4.0,2.0,2.0,2.0,2.0,2.0
849.9999,5.54,0.99593,4.0,2.0,2.0,2.0,2.0,2.0
859.9999,5.54,0.99337,4.0,2.0,2.0,2.0,2.0,2.0
869.9999,5.54,0.99592,4.0,2.0,2.0,2.0,2.0,2.0
879.9999,5.54,0.99632,4.0,2.0,2.0,2.0,2.0,2.0
889.9999,5.54,0.99278,4.0,2.0,2.0,2.0,2.0,2.0
299.9999,5.55333,0.99579,4.0,0.0,1.0,2.0,2.0,2.0
319.9999,5.55333,0.9958,4.0,1.0,1.0,2.0,2.0,2.0
329.9999,5.55333,0.99532,4.0,1.0,1.0,2.0,2.0,2.0
339.9999,5.54,0.9884,4.0,1.0,1.0,2.0,2.0,2.0
349.9999,5.56,0.99407,4.0,1.0,1.0,2.0,2.0,2.0
359.9999,5.56,0.99351,4.0,1.0,2.0,2.0,2.0,2.0
369.9999,5.56,0.99555,4.0,1.0,2.0,2.0,2.0,2.0
379.9999,5.56,0.99582,4.0,1.0,2.0,2.0,2.0,2.0
429.9999,5.56,0.99465,4.0,1.0,2.0,2.0,2.0,2.0
439.9999,5.56,0.99471,4.0,1.0,2.0,2.0,2.0,2.0
459.9999,5.56,0.99628,4.0,2.0,2.0,2.0,2.0,2.0
469.9999,5.56,0.99549,4.0,2.0,2.0,2.0,2.0,2.0
479.9999,5.56,0.99467,4.0,2.0,2.0,2.0,2.0,2.0
489.9999,5.56,0.99676,4.0,2.0,2.0,2.0,2.0,2.0
499.9999,5.56,0.99517,4.0,2.0,2.0,2.0,2.0,2.0
509.9999,5.56,0.99517,4.0,2.0,2.0,2.0,2.0,2.0
519.9999,5.56,0.99465,4.0,2.0,2.0,2.0,2.0,2.0
529.9999,5.56,0.99581,4.0,2.0,2.0,2.0,2.0,2.0
539.9999,5.56,0.99321,4.0,2.0,2.0,2.0,2.0,2.0
549.9999,5.56,0.99509,4.0,2.0,2.0,2.0,2.0,2.0
559.9999,5.56,0.99475,4.0,2.0,2.0,2.0,2.0,2.0
569.9999,5.56,0.99463,4.0,2.0,2.0,2.0,2.0,2.0
579.9999,5.56,0.99525,4.0,2.0,2.0,2.0,2.0,2.0
589.9999,5.56,0.99462,4.0,2.0,2.0,2.0,2.0,2.0
619.9999,5.56,0.99351,4.0,2.0,2.0,2.0,2.0,2.0
629.9999,5.56,0.99332,4.0,2.0,2.0,2.0,2.0,2.0
639.9999,5.56,0.99718,4.0,2.0,2.0,2.0,2.0,2.0
659.9999,5.56,0.99499,4.0,2.0,2.0,2.0,2.0,2.0
669.9999,5.56,0.99621,4.0,2.0,2.0,2.0,2.0,2.0
709.9999,5.56,0.99547,4.0,2.0,2.0,2.0,2.0,2.0
719.9999,5.56,0.99496,4.0,2.0,2.0,2.0,2.0,2.0
739.9999,5.56,0.99516,4.0,2.0,2.0,2.0,2.0,2.0
749.9999,5.56,0.99418,4.0,2.0,2.0,2.0,2.0,2.0
769.9999,5.56,0.99366,4.0,2.0,2.0,2.0,2.0,2.0
789.9999,5.56,0.99395,4.0,2.0,2.0,2.0,2.0,2.0
799.9999,5.56,0.99619,4.0,2.0,2.0,2.0,2.0,2.0
819.9999,5.56,0.99553,4.0,2.0,2.0,2.0,2.0,2.0
829.9999,5.56,0.99611,4.0,2.0,2.0,2.0,2.0,2.0
849.9999,5.56,0.99645,4.0,2.0,2.0,2.0,2.0,2.0
869.9999,5.56,0.99543,4.0,2.0,2.0,2.0,2.0,2.0
889.9999,5.56,0.99662,4.0,2.0,2.0,2.0,2.0,2.0
899.9999,5.56,0.99441,4.0,2.0,2.0,2.0,2.0,2.0
309.9999,5.526669999999998,0.99584,4.0,1.0,2.0,2.0,2.0,2.0
319.9999,5.526669999999998,0.99176,4.0,1.0,2.0,2.0,2.0,2.0
339.9999,5.526669999999998,0.99567,4.0,1.0,2.0,2.0,2.0,2.0
359.9999,5.526669999999998,0.99397,4.0,1.0,2.0,2.0,2.0,2.0
369.9999,5.526669999999998,0.99351,4.0,1.0,2.0,2.0,2.0,2.0
379.9999,5.526669999999998,0.99261,4.0,1.0,2.0,2.0,2.0,2.0
389.9999,5.526669999999998,0.9946,4.0,1.0,2.0,2.0,2.0,2.0
399.9999,5.526669999999998,0.99281,4.0,2.0,2.0,2.0,2.0,2.0
409.9999,5.526669999999998,0.99519,4.0,2.0,2.0,2.0,2.0,2.0
419.9999,5.526669999999998,0.99606,4.0,2.0,2.0,2.0,2.0,2.0
429.9999,5.526669999999998,0.99374,4.0,2.0,2.0,2.0,2.0,2.0
439.9999,5.526669999999998,0.99593,4.0,2.0,2.0,2.0,2.0,2.0
459.9999,5.526669999999998,0.99395,4.0,2.0,2.0,2.0,2.0,2.0
479.9999,5.526669999999998,0.99485,4.0,2.0,2.0,2.0,2.0,2.0
489.9999,5.526669999999998,0.99391,4.0,2.0,2.0,2.0,2.0,2.0
499.9999,5.526669999999998,0.99518,4.0,2.0,2.0,2.0,2.0,2.0
509.9999,5.526669999999998,0.99275,4.0,2.0,2.0,2.0,2.0,2.0
519.9999,5.526669999999998,0.99494,4.0,2.0,2.0,2.0,2.0,2.0
529.9999,5.526669999999998,0.99511,4.0,2.0,2.0,2.0,2.0,2.0
539.9999,5.52,0.99037,4.0,2.0,2.0,2.0,2.0,2.0
549.9999,5.526669999999998,0.99459,4.0,2.0,2.0,2.0,2.0,2.0
569.9999,5.526669999999998,0.99468,4.0,2.0,2.0,2.0,2.0,2.0
579.9999,5.526669999999998,0.99539,4.0,2.0,2.0,2.0,2.0,2.0
599.9999,5.526669999999998,0.99467,4.0,2.0,2.0,2.0,2.0,2.0
629.9999,5.526669999999998,0.99504,4.0,2.0,2.0,2.0,2.0,2.0
639.9999,5.526669999999998,0.99415,4.0,2.0,2.0,2.0,2.0,2.0
659.9999,5.526669999999998,0.99223,4.0,2.0,2.0,2.0,2.0,2.0
669.9999,5.526669999999998,0.99121,4.0,2.0,2.0,2.0,2.0,2.0
689.9999,5.50667,0.98843,4.0,2.0,2.0,2.0,2.0,2.0
699.9999,5.526669999999998,0.99395,4.0,2.0,2.0,2.0,2.0,2.0
709.9999,5.526669999999998,0.99209,4.0,2.0,2.0,2.0,2.0,2.0
719.9999,5.50667,0.98832,4.0,2.0,2.0,2.0,2.0,2.0
729.9999,5.526669999999998,0.99177,4.0,2.0,2.0,2.0,2.0,2.0
739.9999,5.526669999999998,0.99453,4.0,2.0,2.0,2.0,2.0,2.0
749.9999,5.526669999999998,0.99365,4.0,2.0,2.0,2.0,2.0,2.0
769.9999,5.526669999999998,0.99111,4.0,2.0,2.0,2.0,2.0,2.0
779.9999,5.526669999999998,0.99065,4.0,2.0,2.0,2.0,2.0,2.0
789.9999,5.526669999999998,0.99325,4.0,2.0,2.0,2.0,2.0,2.0
799.9999,5.526669999999998,0.99224,4.0,2.0,2.0,2.0,2.0,2.0
809.9999,5.526669999999998,0.99473,4.0,2.0,2.0,2.0,2.0,2.0
819.9999,5.526669999999998,0.99115,4.0,2.0,2.0,2.0,2.0,2.0
829.9999,5.526669999999998,0.99477,4.0,2.0,2.0,2.0,2.0,2.0
839.9999,5.50667,0.98887,4.0,2.0,2.0,2.0,2.0,2.0
859.9999,5.50667,0.98967,4.0,2.0,2.0,2.0,2.0,2.0
869.9999,5.526669999999998,0.99563,4.0,2.0,2.0,2.0,2.0,2.0
879.9999,5.526669999999998,0.99385,4.0,2.0,2.0,2.0,2.0,2.0
889.9999,5.526669999999998,0.99532,4.0,2.0,2.0,2.0,2.0,2.0
899.9999,5.526669999999998,0.99594,4.0,2.0,2.0,2.0,2.0,2.0
299.9999,5.53333,0.9863,4.0,0.0,1.0,2.0,2.0,2.0
309.9999,5.53333,0.9864,4.0,1.0,1.0,2.0,2.0,2.0
319.9999,5.53333,0.98807,4.0,1.0,1.0,2.0,2.0,2.0
329.9999,5.55333,0.99384,4.0,1.0,2.0,2.0,2.0,2.0
339.9999,5.55333,0.99512,4.0,1.0,2.0,2.0,2.0,2.0
369.9999,5.55333,0.99526,4.0,1.0,2.0,2.0,2.0,2.0
379.9999,5.55333,0.99535,4.0,1.0,2.0,2.0,2.0,2.0
389.9999,5.55333,0.99496,4.0,1.0,2.0,2.0,2.0,2.0
399.9999,5.55333,0.99507,4.0,1.0,2.0,2.0,2.0,2.0
409.9999,5.55333,0.99122,4.0,1.0,2.0,2.0,2.0,2.0
429.9999,5.55333,0.99229,4.0,2.0,2.0,2.0,2.0,2.0
439.9999,5.55333,0.99642,4.0,2.0,2.0,2.0,2.0,2.0
459.9999,5.53333,0.98845,4.0,2.0,2.0,2.0,2.0,2.0
469.9999,5.55333,0.99246,4.0,2.0,2.0,2.0,2.0,2.0
479.9999,5.55333,0.99464,4.0,2.0,2.0,2.0,2.0,2.0
489.9999,5.55333,0.99498,4.0,2.0,2.0,2.0,2.0,2.0
509.9999,5.55333,0.99335,4.0,2.0,2.0,2.0,2.0,2.0
519.9999,5.54667,0.99172,4.0,2.0,2.0,2.0,2.0,2.0
529.9999,5.55333,0.996,4.0,2.0,2.0,2.0,2.0,2.0
539.9999,5.55333,0.99578,4.0,2.0,2.0,2.0,2.0,2.0
569.9999,5.53333,0.98837,4.0,2.0,2.0,2.0,2.0,2.0
579.9999,5.53333,0.98957,4.0,2.0,2.0,2.0,2.0,2.0
589.9999,5.55333,0.9912,4.0,2.0,2.0,2.0,2.0,2.0
609.9999,5.53333,0.98763,4.0,2.0,2.0,2.0,2.0,2.0
619.9999,5.54,0.98743,4.0,2.0,2.0,2.0,2.0,2.0
629.9999,5.56,0.99631,4.0,2.0,2.0,2.0,2.0,2.0
649.9999,5.56,0.99343,4.0,2.0,2.0,2.0,2.0,2.0
669.9999,5.54,0.9859,4.0,2.0,2.0,2.0,2.0,2.0
689.9999,5.56,0.9925,4.0,2.0,2.0,2.0,2.0,2.0
699.9999,5.54,0.98979,4.0,2.0,2.0,2.0,2.0,2.0
709.9999,5.56,0.9966,4.0,2.0,2.0,2.0,2.0,2.0
719.9999,5.56,0.99463,4.0,2.0,2.0,2.0,2.0,2.0
729.9999,5.56,0.99569,4.0,2.0,2.0,2.0,2.0,2.0
739.9999,5.54,0.98931,4.0,2.0,2.0,2.0,2.0,2.0
749.9999,5.53333,0.98617,4.0,2.0,2.0,2.0,2.0,2.0
769.9999,5.55333,0.99669,4.0,2.0,2.0,2.0,2.0,2.0
789.9999,5.55333,0.99357,4.0,2.0,2.0,2.0,2.0,2.0
809.9999,5.55333,0.99472,4.0,2.0,2.0,2.0,2.0,2.0
829.9999,5.55333,0.99456,4.0,2.0,2.0,2.0,2.0,2.0
839.9999,5.55333,0.99353,4.0,2.0,2.0,2.0,2.0,2.0
849.9999,5.55333,0.99681,4.0,2.0,2.0,2.0,2.0,2.0
869.9999,5.55333,0.99508,4.0,2.0,2.0,2.0,2.0,2.0
879.9999,5.53333,0.98557,4.0,2.0,2.0,2.0,2.0,2.0
889.9999,5.53333,0.9897,4.0,2.0,2.0,2.0,2.0,2.0
899.9999,5.53333,0.98873,4.0,2.0,2.0,2.0,2.0,2.0
309.9999,5.16,0.34196,4.0,1.0,1.0,1.0,1.0,1.0
319.9999,5.18667,0.33334,4.0,1.0,1.0,1.0,1.0,1.0
329.9999,5.21333,0.33963000000000004,4.0,1.0,1.0,1.0,1.0,1.0
339.9999,5.17333,0.32965,4.0,1.0,1.0,1.0,1.0,1.0
349.9999,5.19333,0.3309,4.0,1.0,1.0,1.0,1.0,1.0
369.9999,5.16,0.33729000000000003,4.0,1.0,1.0,1.0,1.0,1.0
379.9999,5.2,0.34538,4.0,1.0,1.0,1.0,1.0,1.0
389.9999,5.18667,0.32914,4.0,1.0,1.0,1.0,1.0,1.0
399.9999,5.21333,0.29899000000000003,4.0,1.0,1.0,1.0,1.0,1.0
409.9999,5.24667,0.28463,4.0,1.0,1.0,1.0,1.0,1.0
419.9999,5.16667,0.2992,4.0,1.0,1.0,1.0,1.0,1.0
429.9999,5.16667,0.32003000000000004,4.0,1.0,1.0,1.0,1.0,1.0
439.9999,5.19333,0.32145,4.0,1.0,1.0,1.0,1.0,1.0
449.9999,5.16667,0.32558000000000004,4.0,1.0,1.0,1.0,1.0,1.0
459.9999,5.18,0.32969,4.0,1.0,1.0,1.0,1.0,1.0
469.9999,5.20667,0.34967,4.0,1.0,1.0,1.0,1.0,1.0
479.9999,5.18,0.34935,4.0,1.0,1.0,1.0,1.0,1.0
489.9999,5.2,0.34761,4.0,1.0,1.0,1.0,1.0,1.0
499.9999,5.18,0.34394,4.0,1.0,1.0,1.0,1.0,1.0
509.9999,5.2,0.34916,4.0,1.0,1.0,1.0,1.0,1.0
529.9999,5.19333,0.33021,4.0,1.0,1.0,1.0,1.0,1.0
539.9999,5.19333,0.33362,4.0,1.0,1.0,1.0,1.0,1.0
549.9999,5.1466699999999985,0.32858000000000004,4.0,1.0,1.0,1.0,1.0,1.0
569.9999,5.2,0.33399999999999996,4.0,1.0,1.0,1.0,1.0,1.0
579.9999,5.19333,0.3419,4.0,1.0,1.0,1.0,1.0,1.0
589.9999,5.17333,0.31807,4.0,1.0,1.0,1.0,1.0,1.0
619.9999,5.16667,0.33395,4.0,1.0,1.0,1.0,1.0,1.0
639.9999,5.16,0.3158,4.0,1.0,1.0,1.0,1.0,1.0
649.9999,5.18,0.34542,4.0,1.0,1.0,1.0,1.0,1.0
659.9999,5.18,0.31021,4.0,1.0,1.0,1.0,1.0,1.0
679.9999,5.20667,0.34843,4.0,1.0,1.0,1.0,1.0,1.0
689.9999,5.18667,0.32926,4.0,1.0,1.0,1.0,1.0,1.0
709.9999,5.18,0.33765,4.0,1.0,1.0,1.0,1.0,1.0
719.9999,5.18,0.33264,4.0,1.0,1.0,1.0,1.0,1.0
729.9999,5.18667,0.33984000000000003,4.0,1.0,1.0,1.0,1.0,1.0
769.9999,5.16,0.32607,4.0,1.0,1.0,1.0,1.0,1.0
779.9999,5.18,0.33067,4.0,1.0,1.0,1.0,1.0,1.0
789.9999,5.16,0.32046,4.0,1.0,1.0,1.0,1.0,1.0
799.9999,5.16667,0.32726,4.0,1.0,1.0,1.0,1.0,1.0
809.9999,5.16667,0.32821,4.0,1.0,1.0,1.0,1.0,1.0
839.9999,5.15333,0.34434000000000003,4.0,1.0,1.0,1.0,1.0,1.0
869.9999,5.18667,0.32258000000000003,4.0,1.0,1.0,1.0,1.0,1.0
879.9999,5.18,0.33842,4.0,1.0,1.0,1.0,1.0,1.0
889.9999,5.16667,0.33073,4.0,1.0,1.0,1.0,1.0,1.0
899.9999,5.18667,0.32266,4.0,1.0,1.0,1.0,1.0,1.0
309.9999,5.5,0.99484,4.0,1.0,2.0,2.0,2.0,2.0
329.9999,5.5,0.99413,4.0,1.0,2.0,2.0,2.0,2.0
349.9999,5.50667,0.99595,4.0,1.0,2.0,2.0,2.0,2.0
359.9999,5.50667,0.99635,4.0,1.0,2.0,2.0,2.0,2.0
369.9999,5.50667,0.99474,4.0,2.0,2.0,2.0,2.0,2.0
379.9999,5.50667,0.99568,4.0,2.0,2.0,2.0,2.0,2.0
389.9999,5.50667,0.99613,4.0,2.0,2.0,2.0,2.0,2.0
419.9999,5.50667,0.9955,4.0,2.0,2.0,2.0,2.0,2.0
469.9999,5.50667,0.99443,4.0,2.0,2.0,2.0,2.0,2.0
489.9999,5.50667,0.9963,4.0,2.0,2.0,2.0,2.0,2.0
499.9999,5.50667,0.99533,4.0,2.0,2.0,2.0,2.0,2.0
539.9999,5.50667,0.99632,4.0,2.0,2.0,2.0,2.0,2.0
549.9999,5.50667,0.99503,4.0,2.0,2.0,2.0,2.0,2.0
559.9999,5.50667,0.99543,4.0,2.0,2.0,2.0,2.0,2.0
569.9999,5.50667,0.99521,4.0,2.0,2.0,2.0,2.0,2.0
579.9999,5.50667,0.99412,4.0,2.0,2.0,2.0,2.0,2.0
589.9999,5.50667,0.99646,4.0,2.0,2.0,2.0,2.0,2.0
599.9999,5.50667,0.99255,4.0,2.0,2.0,2.0,2.0,2.0
619.9999,5.50667,0.99651,4.0,2.0,2.0,2.0,2.0,2.0
629.9999,5.50667,0.99566,4.0,2.0,2.0,2.0,2.0,2.0
639.9999,5.50667,0.99498,4.0,2.0,2.0,2.0,2.0,2.0
649.9999,5.50667,0.99571,4.0,2.0,2.0,2.0,2.0,2.0
669.9999,5.50667,0.99364,4.0,2.0,2.0,2.0,2.0,2.0
689.9999,5.50667,0.99565,4.0,2.0,2.0,2.0,2.0,2.0
699.9999,5.50667,0.99453,4.0,2.0,2.0,2.0,2.0,2.0
719.9999,5.50667,0.99376,4.0,2.0,2.0,2.0,2.0,2.0
749.9999,5.50667,0.99433,4.0,2.0,2.0,2.0,2.0,2.0
759.9999,5.50667,0.9932,4.0,2.0,2.0,2.0,2.0,2.0
769.9999,5.50667,0.99543,4.0,2.0,2.0,2.0,2.0,2.0
779.9999,5.50667,0.99567,4.0,2.0,2.0,2.0,2.0,2.0
809.9999,5.50667,0.99521,4.0,2.0,2.0,2.0,2.0,2.0
819.9999,5.50667,0.99628,4.0,2.0,2.0,2.0,2.0,2.0
839.9999,5.50667,0.99583,4.0,2.0,2.0,2.0,2.0,2.0
849.9999,5.50667,0.99522,4.0,2.0,2.0,2.0,2.0,2.0
859.9999,5.50667,0.99562,4.0,2.0,2.0,2.0,2.0,2.0
869.9999,5.50667,0.99677,4.0,2.0,2.0,2.0,2.0,2.0
879.9999,5.50667,0.99508,4.0,2.0,2.0,2.0,2.0,2.0
889.9999,5.50667,0.99522,4.0,2.0,2.0,2.0,2.0,2.0
899.9999,5.50667,0.99407,4.0,2.0,2.0,2.0,2.0,2.0
299.9999,5.18,0.19551,4.0,0.0,1.0,1.0,1.0,1.0
309.9999,5.18667,0.20117,4.0,1.0,1.0,1.0,1.0,1.0
319.9999,5.22,0.18682,4.0,1.0,1.0,1.0,1.0,1.0
329.9999,5.22,0.20207,4.0,1.0,1.0,1.0,1.0,1.0
339.9999,5.18667,0.20218,4.0,1.0,1.0,1.0,1.0,1.0
349.9999,5.2,0.19026,4.0,1.0,1.0,1.0,1.0,1.0
369.9999,5.2,0.18509,4.0,1.0,1.0,1.0,1.0,1.0
379.9999,5.21333,0.16576,4.0,1.0,1.0,1.0,1.0,1.0
389.9999,5.22,0.16985,4.0,1.0,1.0,1.0,1.0,1.0
399.9999,5.19333,0.16538,4.0,1.0,1.0,1.0,1.0,1.0
409.9999,5.19333,0.15842,4.0,1.0,1.0,1.0,1.0,1.0
429.9999,5.19333,0.17185,4.0,1.0,1.0,1.0,1.0,1.0
449.9999,5.21333,0.18541,4.0,1.0,1.0,1.0,1.0,1.0
459.9999,5.20667,0.18511,4.0,1.0,1.0,1.0,1.0,1.0
469.9999,5.16,0.15436,4.0,1.0,1.0,1.0,1.0,1.0
489.9999,5.21333,0.18491,4.0,1.0,1.0,1.0,1.0,1.0
499.9999,5.18,0.17082,4.0,1.0,1.0,1.0,1.0,1.0
519.9999,5.16667,0.17483,4.0,1.0,1.0,1.0,1.0,1.0
529.9999,5.18667,0.17174,4.0,1.0,1.0,1.0,1.0,1.0
539.9999,5.22,0.16591,4.0,1.0,1.0,1.0,1.0,1.0
569.9999,5.20667,0.20874,4.0,1.0,1.0,1.0,1.0,1.0
579.9999,5.24,0.20926,4.0,1.0,1.0,1.0,1.0,1.0
589.9999,5.20667,0.21377,4.0,1.0,1.0,1.0,1.0,1.0
609.9999,5.18,0.18768,4.0,1.0,1.0,1.0,1.0,1.0
619.9999,5.20667,0.19817,4.0,1.0,1.0,1.0,1.0,1.0
629.9999,5.22667,0.17637,4.0,1.0,1.0,1.0,1.0,1.0
649.9999,5.20667,0.19078,4.0,1.0,1.0,1.0,1.0,1.0
669.9999,5.17333,0.19131,4.0,1.0,1.0,1.0,1.0,1.0
679.9999,5.21333,0.20408,4.0,1.0,1.0,1.0,1.0,1.0
689.9999,5.19333,0.17773,4.0,1.0,1.0,1.0,1.0,1.0
699.9999,5.16667,0.17204,4.0,1.0,1.0,1.0,1.0,1.0
729.9999,5.18667,0.16607,4.0,1.0,1.0,1.0,1.0,1.0
739.9999,5.19333,0.20342,4.0,1.0,1.0,1.0,1.0,1.0
769.9999,5.2,0.19739,4.0,1.0,1.0,1.0,1.0,1.0
779.9999,5.2,0.18034,4.0,1.0,1.0,1.0,1.0,1.0
789.9999,5.2,0.20743000000000006,4.0,1.0,1.0,1.0,1.0,1.0
799.9999,5.20667,0.18388,4.0,1.0,1.0,1.0,1.0,1.0
809.9999,5.18,0.19924,4.0,1.0,1.0,1.0,1.0,1.0
819.9999,5.15333,0.19037,4.0,1.0,1.0,1.0,1.0,1.0
829.9999,5.22667,0.21133,4.0,1.0,1.0,1.0,1.0,1.0
839.9999,5.19333,0.17792,4.0,1.0,1.0,1.0,1.0,1.0
849.9999,5.2,0.17725,4.0,1.0,1.0,1.0,1.0,1.0
859.9999,5.19333,0.17382,4.0,1.0,1.0,1.0,1.0,1.0
879.9999,5.18667,0.18887,4.0,1.0,1.0,1.0,1.0,1.0
889.9999,5.2,0.15735,4.0,1.0,1.0,1.0,1.0,1.0
899.9999,5.20667,0.15093,4.0,1.0,1.0,1.0,1.0,1.0
299.9999,1.59333,0.05209,1.0,0.0,0.0,0.0,0.0,0.0
304.9999,1.60667,0.07745,1.0,0.0,0.0,0.0,0.0,0.0
309.9999,1.61333,0.01596,1.0,0.0,0.0,0.0,0.0,0.0
314.9999,1.54,0.08079,1.0,0.0,0.0,0.0,0.0,0.0
319.9999,1.42667,0.08922999999999999,1.0,0.0,0.0,0.0,0.0,0.0
324.9999,1.63333,0.06567,1.0,0.0,0.0,0.0,0.0,0.0
329.9999,1.53333,0.05998,1.0,0.0,0.0,0.0,0.0,0.0
334.9999,1.56667,0.05962000000000001,1.0,0.0,0.0,0.0,0.0,0.0
339.9999,1.69333,0.05594,1.0,0.0,0.0,0.0,0.0,0.0
344.9999,1.5066700000000002,0.04825,1.0,0.0,0.0,0.0,0.0,0.0
349.9999,1.60667,0.054110000000000005,1.0,0.0,0.0,0.0,0.0,0.0
354.9999,1.53333,0.01135,1.0,0.0,0.0,0.0,0.0,0.0
359.9999,1.5,0.03896,1.0,0.0,0.0,0.0,0.0,0.0
364.9999,1.61333,0.0252,1.0,0.0,0.0,0.0,0.0,0.0
369.9999,1.7,0.05739,1.0,0.0,0.0,0.0,0.0,0.0
374.9999,1.61333,0.04737,1.0,0.0,0.0,0.0,0.0,0.0
379.9999,1.66667,0.03596,1.0,0.0,0.0,0.0,0.0,0.0
384.9999,1.76667,0.01065,1.0,0.0,0.0,0.0,0.0,0.0
389.9999,1.73333,0.03348,1.0,0.0,0.0,0.0,0.0,0.0
394.9999,1.70667,0.05988,1.0,0.0,0.0,0.0,0.0,0.0
399.9999,1.68,0.01022,1.0,0.0,0.0,0.0,0.0,0.0
404.9999,1.71333,0.05324,1.0,0.0,0.0,0.0,0.0,0.0
409.9999,1.74,0.06725,1.0,0.0,0.0,0.0,0.0,0.0
414.9999,1.62667,0.06694,1.0,0.0,0.0,0.0,0.0,0.0
419.9999,1.68,0.02362,1.0,0.0,0.0,0.0,0.0,0.0
424.9999,1.6,0.07009,1.0,0.0,0.0,0.0,0.0,0.0
429.9999,1.59333,0.0488,1.0,0.0,0.0,0.0,0.0,0.0
434.9999,1.58667,0.04891,1.0,0.0,0.0,0.0,0.0,0.0
439.9999,1.72,0.05331,1.0,0.0,0.0,0.0,0.0,0.0
444.9999,1.64667,0.01718,1.0,0.0,0.0,0.0,0.0,0.0
449.9999,1.44,0.04269,1.0,0.0,0.0,0.0,0.0,0.0
454.9999,1.56667,0.04783,1.0,0.0,0.0,0.0,0.0,0.0
459.9999,1.7,0.13477,1.0,0.0,0.0,0.0,0.0,0.0
464.9999,1.66667,0.08429,1.0,0.0,0.0,0.0,0.0,0.0
469.9999,1.6,0.06011,1.0,0.0,0.0,0.0,0.0,0.0
474.9999,1.62,0.02242,1.0,0.0,0.0,0.0,0.0,0.0
479.9999,1.76,0.03456,1.0,0.0,0.0,0.0,0.0,0.0
484.9999,1.72,0.07889,1.0,0.0,0.0,0.0,0.0,0.0
489.9999,1.69333,0.13375,1.0,0.0,0.0,0.0,0.0,0.0
494.9999,1.62667,0.00427,1.0,0.0,0.0,0.0,0.0,0.0
499.9999,1.72667,0.05453,1.0,0.0,0.0,0.0,0.0,0.0
504.9999,1.66667,0.07744,1.0,0.0,0.0,0.0,0.0,0.0
509.9999,1.80667,0.03901,1.0,0.0,0.0,0.0,0.0,0.0
514.9999,1.78667,0.01614,1.0,0.0,0.0,0.0,0.0,0.0
519.9999,1.66667,0.03054,1.0,0.0,0.0,0.0,0.0,0.0
524.9999,1.78,0.01441,1.0,0.0,0.0,0.0,0.0,0.0
529.9999,1.5066700000000002,0.05508,1.0,0.0,0.0,0.0,0.0,0.0
534.9999,1.66,0.07521,1.0,0.0,0.0,0.0,0.0,0.0
539.9999,1.5066700000000002,0.07604,1.0,0.0,0.0,0.0,0.0,0.0
544.9999,1.56667,0.04108,1.0,0.0,0.0,0.0,0.0,0.0
549.9999,1.62,0.1501,1.0,0.0,0.0,0.0,0.0,0.0
554.9999,1.66667,0.09571,1.0,0.0,0.0,0.0,0.0,0.0
559.9999,1.70667,0.04195,1.0,0.0,0.0,0.0,0.0,0.0
564.9999,1.66667,0.03905,1.0,0.0,0.0,0.0,0.0,0.0
569.9999,1.54667,0.05574,1.0,0.0,0.0,0.0,0.0,0.0
574.9999,1.70667,0.04538,1.0,0.0,0.0,0.0,0.0,0.0
579.9999,1.65333,0.03867,1.0,0.0,0.0,0.0,0.0,0.0
584.9999,1.72667,0.05915,1.0,0.0,0.0,0.0,0.0,0.0
589.9999,1.73333,0.10543,1.0,0.0,0.0,0.0,0.0,0.0
594.9999,1.58,0.032060000000000005,1.0,0.0,0.0,0.0,0.0,0.0
599.9999,1.64667,0.10587,1.0,0.0,0.0,0.0,0.0,0.0
604.9999,1.72,0.07351,1.0,0.0,0.0,0.0,0.0,0.0
609.9999,1.70667,0.07199,1.0,0.0,0.0,0.0,0.0,0.0
614.9999,1.68667,0.02794,1.0,0.0,0.0,0.0,0.0,0.0
619.9999,1.83333,0.06617999999999999,1.0,0.0,0.0,0.0,0.0,0.0
624.9999,1.78667,0.02969,1.0,0.0,0.0,0.0,0.0,0.0
629.9999,1.58667,0.06788999999999999,1.0,0.0,0.0,0.0,0.0,0.0
634.9999,1.86,0.06558,1.0,0.0,0.0,0.0,0.0,0.0
639.9999,1.68667,0.08602,1.0,0.0,0.0,0.0,0.0,0.0
644.9999,1.72667,0.07722000000000001,1.0,0.0,0.0,0.0,0.0,0.0
649.9999,1.70667,0.08829,1.0,0.0,0.0,0.0,0.0,0.0
654.9999,1.76667,0.04935,1.0,0.0,0.0,0.0,0.0,0.0
659.9999,1.93333,0.03512,1.0,0.0,0.0,0.0,0.0,0.0
664.9999,1.76667,0.07959,1.0,0.0,0.0,0.0,0.0,0.0
669.9999,1.62,0.012980000000000002,1.0,0.0,0.0,0.0,0.0,0.0
674.9999,1.58,0.03338,1.0,0.0,0.0,0.0,0.0,0.0
679.9999,1.74,0.07771,1.0,0.0,0.0,0.0,0.0,0.0
684.9999,1.55333,0.035039999999999995,1.0,0.0,0.0,0.0,0.0,0.0
689.9999,1.65333,0.027999999999999997,1.0,0.0,0.0,0.0,0.0,0.0
694.9999,1.76,0.05598,1.0,0.0,0.0,0.0,0.0,0.0
699.9999,1.74,0.05284,1.0,0.0,0.0,0.0,0.0,0.0
