Time,C6_avg,psi6,V,S_cnn,S_param,Path,Step
949.9999,5.526669999999998,0.99412,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,95
959.9999,5.526669999999998,0.99361,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,96
969.9999,5.526669999999998,0.99541,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,97
979.9999,5.526669999999998,0.99591,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,98
989.9999,5.526669999999998,0.99514,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,99
999.9999,5.526669999999998,0.99625,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T8,100
29.9999,4.86667,0.36863,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T5,3
59.9999,4.98,0.47424,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T5,6
69.9999,5.09333,0.5198699999999999,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T5,7
79.9999,5.21333,0.5543399999999999,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T5,8
89.9999,5.18,0.61298,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T5,9
99.9999,5.22,0.61338,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T5,10
109.9999,5.28,0.6991,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T5,11
119.9999,5.4333300000000015,0.8324799999999999,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T5,12
59.9999,5.18,0.36757,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,6
69.9999,5.16,0.36083,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,7
79.9999,5.18667,0.35887,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,8
89.9999,5.18,0.33381,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,9
99.9999,5.17333,0.34194,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,10
109.9999,5.18667,0.33203,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,11
119.9999,5.18,0.32325,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,12
129.9999,5.17333,0.33385,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,13
139.9999,5.2,0.32786,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,14
149.9999,5.18667,0.33238,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,15
159.9999,5.16667,0.32994,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,16
169.9999,5.16667,0.3316,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,17
179.9999,5.2,0.34702,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,18
189.9999,5.16,0.33421,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,19
199.9999,5.2,0.33532,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,20
209.9999,5.18667,0.32099,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,21
219.9999,5.19333,0.32822,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,22
229.9999,5.17333,0.32005,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,23
239.9999,5.18,0.31425,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,24
249.9999,5.21333,0.33873000000000003,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,25
259.9999,5.24,0.35688000000000003,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,26
269.9999,5.22,0.34924,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,27
279.9999,5.16,0.33254,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,28
289.9999,5.19333,0.34372,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,29
299.9999,5.17333,0.34235,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,30
309.9999,5.16,0.34196,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,31
319.9999,5.18667,0.33334,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,32
329.9999,5.21333,0.33963000000000004,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,33
339.9999,5.17333,0.32965,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,34
349.9999,5.19333,0.3309,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,35
359.9999,5.18,0.32318,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,36
369.9999,5.16,0.33729000000000003,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,37
379.9999,5.2,0.34538,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,38
389.9999,5.18667,0.32914,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,39
399.9999,5.21333,0.29899000000000003,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,40
409.9999,5.24667,0.28463,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,41
419.9999,5.16667,0.2992,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,42
429.9999,5.16667,0.32003000000000004,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,43
439.9999,5.19333,0.32145,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,44
449.9999,5.16667,0.32558000000000004,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,45
459.9999,5.18,0.32969,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,46
469.9999,5.20667,0.34967,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,47
479.9999,5.18,0.34935,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,48
489.9999,5.2,0.34761,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,49
499.9999,5.18,0.34394,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,50
509.9999,5.2,0.34916,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,51
519.9999,5.18667,0.32303000000000004,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,52
529.9999,5.19333,0.33021,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,53
539.9999,5.19333,0.33362,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,54
549.9999,5.1466699999999985,0.32858000000000004,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,55
559.9999,5.18667,0.35005,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,56
569.9999,5.2,0.33399999999999996,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,57
579.9999,5.19333,0.3419,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,58
589.9999,5.17333,0.31807,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,59
599.9999,5.18,0.32689,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,60
609.9999,5.18,0.32102,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,61
619.9999,5.16667,0.33395,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,62
629.9999,5.18667,0.33784000000000003,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,63
639.9999,5.16,0.3158,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,64
649.9999,5.18,0.34542,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,65
659.9999,5.18,0.31021,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,66
669.9999,5.16,0.33204,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,67
679.9999,5.20667,0.34843,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,68
689.9999,5.18667,0.32926,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,69
699.9999,5.2,0.33993,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,70
709.9999,5.18,0.33765,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,71
719.9999,5.18,0.33264,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,72
729.9999,5.18667,0.33984000000000003,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,73
739.9999,5.18,0.33806,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,74
749.9999,5.17333,0.3303,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,75
759.9999,5.18,0.33476,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,76
769.9999,5.16,0.32607,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,77
779.9999,5.18,0.33067,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,78
789.9999,5.16,0.32046,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,79
799.9999,5.16667,0.32726,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,80
809.9999,5.16667,0.32821,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,81
819.9999,5.17333,0.33208000000000004,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,82
829.9999,5.18667,0.33735,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,83
839.9999,5.15333,0.34434000000000003,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,84
849.9999,5.18667,0.32885,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,85
859.9999,5.15333,0.34624,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,86
869.9999,5.18667,0.32258000000000003,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,87
879.9999,5.18,0.33842,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,88
889.9999,5.16667,0.33073,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,89
899.9999,5.18667,0.32266,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,90
909.9999,5.2,0.33845,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,91
919.9999,5.18,0.32956,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,92
929.9999,5.16,0.34418000000000004,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,93
939.9999,5.16667,0.33434,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,94
949.9999,5.16667,0.33112,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,95
959.9999,5.16667,0.32695,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,96
969.9999,5.1466699999999985,0.32886,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,97
979.9999,5.18667,0.33621,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,98
989.9999,5.18,0.33156,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,99
999.9999,5.20667,0.3379,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T21,100
69.9999,5.4333300000000015,0.9507,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,7
79.9999,5.50667,0.99481,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,8
89.9999,5.50667,0.99489,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,9
99.9999,5.50667,0.9916,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,10
109.9999,5.486669999999998,0.98728,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,11
119.9999,5.5,0.9942,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,12
129.9999,5.486669999999998,0.99287,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,13
139.9999,5.48,0.9884,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,14
149.9999,5.48,0.98556,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,15
159.9999,5.5,0.99333,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,16
169.9999,5.5,0.99595,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,17
179.9999,5.5,0.99527,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,18
189.9999,5.5,0.99466,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,19
199.9999,5.5,0.99416,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,20
209.9999,5.5,0.99576,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,21
229.9999,5.5,0.99412,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,23
249.9999,5.5,0.99474,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,25
329.9999,5.5,0.99413,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,33
349.9999,5.50667,0.99595,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,35
359.9999,5.50667,0.99635,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,36
369.9999,5.50667,0.99474,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,37
379.9999,5.50667,0.99568,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,38
399.9999,5.50667,0.99486,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,40
409.9999,5.50667,0.99391,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,41
419.9999,5.50667,0.9955,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,42
429.9999,5.50667,0.99397,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,43
439.9999,5.50667,0.99346,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,44
449.9999,5.50667,0.99025,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,45
459.9999,5.49333,0.98995,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,46
469.9999,5.50667,0.99443,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,47
479.9999,5.50667,0.99538,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,48
489.9999,5.50667,0.9963,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,49
499.9999,5.50667,0.99533,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,50
549.9999,5.50667,0.99503,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,55
559.9999,5.50667,0.99543,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,56
579.9999,5.50667,0.99412,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,58
599.9999,5.50667,0.99255,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,60
609.9999,5.50667,0.99353,4.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T25,61
149.9999,5.2,0.20361,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,15
189.9999,5.16667,0.17867,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,19
209.9999,5.21333,0.1675,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,21
219.9999,5.18667,0.16145,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,22
229.9999,5.19333,0.16866,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,23
259.9999,5.20667,0.18733,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,26
269.9999,5.20667,0.19703,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,27
279.9999,5.19333,0.18518,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,28
289.9999,5.18,0.19853,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,29
299.9999,5.18,0.19551,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,30
309.9999,5.18667,0.20117,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,31
319.9999,5.22,0.18682,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,32
349.9999,5.2,0.19026,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,35
359.9999,5.20667,0.20281,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,36
369.9999,5.2,0.18509,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,37
379.9999,5.21333,0.16576,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,38
409.9999,5.19333,0.15842,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,41
459.9999,5.20667,0.18511,4.0,2.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V4/10s/T18,46
4.9999,5.473330000000002,0.92294,1.0,1.0,2.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V1/5s/T2,1
64.9999,4.1466699999999985,0.55986,1.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V1/5s/T2,13
109.9999,4.05333,0.25387,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T10,11
179.9999,4.2733300000000005,0.20644,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T10,18
189.9999,4.53333,0.27026,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T10,19
549.9999,4.76667,0.31862,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T10,55
159.9999,3.87333,0.22058000000000005,3.0,1.0,0.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T4,16
169.9999,3.88,0.21645,3.0,1.0,0.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T4,17
179.9999,3.92,0.25251,3.0,1.0,0.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T4,18
189.9999,3.95333,0.15363,3.0,1.0,0.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T4,19
199.9999,3.94667,0.2104,3.0,1.0,0.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T4,20
309.9999,4.25333,0.44358,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T4,31
319.9999,4.28,0.40953,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T4,32
329.9999,4.22667,0.42709,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T4,33
579.9999,4.513330000000002,0.5711,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T4,58
809.9999,4.57333,0.63815,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T4,81
819.9999,4.66667,0.64058,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T4,82
829.9999,4.62667,0.6461,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T4,83
839.9999,4.63333,0.6649,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T4,84
849.9999,4.66,0.65742,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T4,85
869.9999,4.84,0.67257,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T4,87
139.9999,4.07333,0.15996,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,14
149.9999,4.25333,0.16818,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,15
159.9999,4.38667,0.13501,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,16
169.9999,4.32667,0.12744,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,17
179.9999,4.18667,0.06431,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,18
209.9999,4.3533300000000015,0.0473,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,21
219.9999,4.26667,0.00533,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,22
229.9999,4.21333,0.035460000000000005,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,23
249.9999,4.473330000000002,0.09703,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,25
299.9999,4.54,0.08868999999999999,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,30
309.9999,4.55333,0.09513,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,31
349.9999,4.40667,0.09705,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,35
369.9999,4.49333,0.15671,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,37
379.9999,4.54,0.14125,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,38
389.9999,4.50667,0.08142,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,39
409.9999,4.38,0.10511,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,41
419.9999,4.62,0.09501,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,42
439.9999,4.42667,0.14385,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,44
449.9999,4.28667,0.07558,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,45
459.9999,4.45333,0.17945999999999998,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,46
469.9999,4.24667,0.20216,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,47
479.9999,4.42,0.25732,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,48
579.9999,4.526669999999998,0.26383,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,58
589.9999,4.48,0.31698000000000004,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,59
759.9999,4.61333,0.30912,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T9,76
129.9999,4.07333,0.16951,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,13
139.9999,4.19333,0.22255,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,14
149.9999,4.14,0.20668000000000006,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,15
169.9999,4.42,0.32827,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,17
179.9999,4.28667,0.28538,3.0,0.0,1.0,/home/lizano/Documents/CSA-Loop/SNN/DS/V3/10s/T7,18
